Date,Time,StationName,StationCode,Latitude,Longitude,GroupCode,SampleId,SampleDepth,Air temperature (AT.1),Air temperature (AT.1) Code,Air temperature (AT.1) Problem,Air temperature (AT.1) Qualifier,Air temperature (AT.1) Tier,Air temperature (AT.1) Units,Air temperature (AT.2),Air temperature (AT.2) Code,Air temperature (AT.2) Problem,Air temperature (AT.2) Qualifier,Air temperature (AT.2) Tier,Air temperature (AT.2) Units,Air temperature (AT.5),Air temperature (AT.5) Code,Air temperature (AT.5) Problem,Air temperature (AT.5) Qualifier,Air temperature (AT.5) Tier,Air temperature (AT.5) Units,Bacteria (E.Coli) (ECOLI.1),Bacteria (E.Coli) (ECOLI.1) Code,Bacteria (E.Coli) (ECOLI.1) Problem,Bacteria (E.Coli) (ECOLI.1) Qualifier,Bacteria (E.Coli) (ECOLI.1) Tier,Bacteria (E.Coli) (ECOLI.1) Units,Bacteria (E.Coli) (ECOLI.4),Bacteria (E.Coli) (ECOLI.4) Code,Bacteria (E.Coli) (ECOLI.4) Problem,Bacteria (E.Coli) (ECOLI.4) Qualifier,Bacteria (E.Coli) (ECOLI.4) Tier,Bacteria (E.Coli) (ECOLI.4) Units,Dissolved oxygen (DO.1),Dissolved oxygen (DO.1) Code,Dissolved oxygen (DO.1) Problem,Dissolved oxygen (DO.1) Qualifier,Dissolved oxygen (DO.1) Tier,Dissolved oxygen (DO.1) Units,Dissolved oxygen (DO.2),Dissolved oxygen (DO.2) Code,Dissolved oxygen (DO.2) Problem,Dissolved oxygen (DO.2) Qualifier,Dissolved oxygen (DO.2) Tier,Dissolved oxygen (DO.2) Units,pH (PH.1),pH (PH.1) Code,pH (PH.1) Problem,pH (PH.1) Qualifier,pH (PH.1) Tier,pH (PH.1) Units,pH (PH.3),pH (PH.3) Code,pH (PH.3) Problem,pH (PH.3) Qualifier,pH (PH.3) Tier,pH (PH.3) Units,pH (PH.7),pH (PH.7) Code,pH (PH.7) Problem,pH (PH.7) Qualifier,pH (PH.7) Tier,pH (PH.7) Units,Salinity (SA.1),Salinity (SA.1) Code,Salinity (SA.1) Problem,Salinity (SA.1) Qualifier,Salinity (SA.1) Tier,Salinity (SA.1) Units,Total Depth (TD.1),Total Depth (TD.1) Code,Total Depth (TD.1) Problem,Total Depth (TD.1) Qualifier,Total Depth (TD.1) Tier,Total Depth (TD.1) Units,Water Clarity (WC.1),Water Clarity (WC.1) Code,Water Clarity (WC.1) Problem,Water Clarity (WC.1) Qualifier,Water Clarity (WC.1) Tier,Water Clarity (WC.1) Units,Water Clarity (WC.4),Water Clarity (WC.4) Code,Water Clarity (WC.4) Problem,Water Clarity (WC.4) Qualifier,Water Clarity (WC.4) Tier,Water Clarity (WC.4) Units,Water Clarity (WC.6),Water Clarity (WC.6) Code,Water Clarity (WC.6) Problem,Water Clarity (WC.6) Qualifier,Water Clarity (WC.6) Tier,Water Clarity (WC.6) Units,Water temperature (WT.1),Water temperature (WT.1) Code,Water temperature (WT.1) Problem,Water temperature (WT.1) Qualifier,Water temperature (WT.1) Tier,Water temperature (WT.1) Units,Water temperature (WT.2),Water temperature (WT.2) Code,Water temperature (WT.2) Problem,Water temperature (WT.2) Qualifier,Water temperature (WT.2) Tier,Water temperature (WT.2) Units,Water temperature (WT.3),Water temperature (WT.3) Code,Water temperature (WT.3) Problem,Water temperature (WT.3) Qualifier,Water temperature (WT.3) Tier,Water temperature (WT.3) Units,Cloud Cover,Other Comments,Other Conditions,Rainfall Within 24 Hours,Rainfall Within 48 Hours,Rainfall,Sea State,Stream Flow,Tidal Stage,Water Color Description,Water Color,Water Odor Description,Water Odor,Water Surfaces,Weather Conditions Day Before Yesterday,Weather Conditions Today,Weather Conditions Yesterday,Wind Direction,Wind Speed,ModifiedDate,Comments
9/15/2021,7:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,22,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,344.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.2,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3,WC.6,,,2,NTU,25,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,Low,brown,Normal,,,Ripple,,Sunny,,,,2021-09-17T11:18:00.25,
9/15/2021,8:40:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,24,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,141.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4,WC.6,,,2,NTU,,,,,,,,,,,,,,,,,,,,,,,0,,,Normal,High,clear,Normal,,,Ripple,,Sunny,,,,2021-09-16T20:55:40.833,
9/15/2021,11:25:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,32,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,10.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,,clear,Normal,,,Calm,,Sunny,,,,2021-09-16T20:45:23.487,
9/16/2020,8:00:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,13.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,6.2,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.06,WC.6,,,2,NTU,21,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,High,"Clear, Green",Normal,,,Calm,,Partly cloudy,,,,2020-09-18T12:21:01.45,
9/16/2020,8:45:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,14.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,191.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,WC.6,,,2,NTU,21,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Outgoing (Ebb),"Clear, Brown",Normal,,,Calm,,Overcast,,,,2020-09-18T12:18:13.723,
9/16/2020,10:15:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,17,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,113,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31,WC.6,,,2,NTU,22,WT.1,,,2,deg C,,,,,,,,,,,,,,"Lots of floating sticks and other natural debris. Tested pH twice - definitely 6.0, first time seen it this low.",,,0,,,Low,Outgoing (Ebb),"Muddy Brown, Black",Normal,,,Calm,,Partly cloudy,,,,2020-09-18T12:40:33.313,
9/17/2019,17:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,24.2,AT.2,,,2,deg C,,,,,,,225,ECOLI.1,,,1,CFU,,,,,,,6.8,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,TD.1,,,1,M,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,22.1,WT.2,,,2,deg C,,,,,,,,,,0,0,0.25,,Normal,,clear,Normal,,,Calm,,Partly cloudy,,,,2020-02-14T17:06:25.89,
9/17/2019,17:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.25,,Normal,,clear,Normal,,,Calm,,Partly cloudy,,,,2020-02-14T17:06:25.89,
9/18/2019,10:08:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,488.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,Foam,,,,,Normal,Incoming (Flood),,Normal,,,Ripple,,Partly cloudy,,,,2019-09-19T17:53:17.79,
9/18/2019,10:08:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,2,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,410.6,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,Foam,,,,,Normal,Incoming (Flood),,Normal,,,Ripple,,Partly cloudy,,,,2019-09-19T17:53:17.79,
9/19/2018,16:00:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,ACB,1,0.3,,,,,,,26.5,AT.2,,,2,deg C,,,,,,,50,ECOLI.1,A,,1,CFU,,,,,,,5.4,DO.1,,,2,mg/L,,,,,,,7.22,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.12,TD.1,,,1,M,,,,,,,106,WC.4,,,1,cm,,,,,,,,,,,,,24.5,WT.2,,,2,deg C,,,,,,,,,,,,,,Normal,,,Normal,,,Calm,,Sunny,,,,2019-02-05T20:29:34.703,Bacteria: media and sample mixture was split between two petri dishes
9/19/2018,16:00:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,ACB,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal,,,Normal,,,Calm,,Sunny,,,,2019-02-05T20:29:34.703,Bacteria: media and sample mixture was split between two petri dishes
9/20/2021,11:28:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,26.1,AT.5,,,1,deg C,620,ECOLI.1,,,1,CFU,,,,,,,,,,,,,2.3,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,0,TD.1,,,1,M,0.3,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,26.1,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,,,,,2022-01-03T11:30:16.78,
9/21/2022,9:17:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,9,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,166.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,WC.6,,,2,NTU,14.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Dry (Negligible),,Clear Green,Normal,,,Calm,,Sunny,,,,2022-09-22T15:16:06.41,
9/21/2022,9:47:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,10.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,72.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,WC.6,,,2,NTU,14,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Dry (Negligible),,Green Brown,Normal,,,Calm,,Sunny,,,,2022-09-22T15:22:43.447,
9/21/2022,10:00:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,3.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Low,Incoming (Flood),Clear Green Brown,Normal,,,Calm,,,,,,2022-09-22T15:18:35.07,
9/22/2021,7:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,23,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,28.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,,Clear,Normal,,,Calm,,Overcast,,,,2021-09-23T18:16:59.727,
9/22/2021,8:45:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,25,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,145,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,WC.6,,,2,NTU,26.4,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,High,clear,Normal,,,Ripple,,Overcast,,,,2021-09-23T18:11:30.927,
9/22/2021,10:58:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,27,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,4.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.68,WC.6,,,2,NTU,26,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Outgoing (Ebb),,,,,Ripple,,Overcast,,,,2021-09-23T18:19:10.763,
9/23/2020,7:30:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,12,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,23.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,WC.6,,,2,NTU,17,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,Outgoing (Ebb),brown,Normal,,,Calm,,Sunny,,,,2020-09-24T23:17:22.65,
9/23/2020,8:30:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,13,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,49.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.42,WC.6,,,2,NTU,17,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,Normal,Incoming (Flood),brown,Normal,,,Ripple,,Sunny,,,,2020-09-24T23:13:39.31,
9/23/2020,11:21:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,21,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,28.2,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,WC.6,,,2,NTU,19,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,Low,"Green, Brown",Normal,,,Calm,,Sunny,,,,2020-09-24T22:57:59.937,
9/25/2019,10:05:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,22,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,317.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,WC.6,,,2,NTU,22.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,,Murky Brown,Normal,,,Calm,,Partly cloudy,,,,2019-09-26T18:24:14.583,
9/25/2021,11:06:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,17.6,AT.2,,,2,deg C,,,,,,,133.3,ECOLI.1,,,1,CFU,,,,,,,7.6,DO.1,,,2,mg/L,,,,,,,6.8,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,15.8,WT.2,,,2,deg C,,,,,,,,,,7.87,68.07,68.58,,Normal,,,Normal,,,Calm,,Sunny,,,,2021-10-02T13:43:22.23,
9/25/2021,11:06:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.87,68.07,68.58,,Normal,,,Normal,,,Calm,,Sunny,,,,2021-10-02T13:43:22.23,
9/28/2019,10:13:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,26.6,AT.5,,,1,deg C,280,ECOLI.1,,,1,CFU,,,,,,,,,,,,,7.08,DO.2,,,2,mg/L,,,,,,,,,,,,,7,PH.7,,,1,SU,0,SA.1,,,1,ppt,17,TD.1,,,1,M,0.35,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,24.4,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,Sunny,,,,2020-02-18T11:15:53.607,
9/28/2019,10:20:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,ACB,1,0.3,,,,,,,22.6,AT.2,,,2,deg C,,,,,,,50,ECOLI.1,,,1,CFU,,,,,,,6.2,DO.1,,,2,mg/L,,,,,,,6.84,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,18.7,WT.2,,,2,deg C,,,,,,,,,,,0,0,,Low,,,Normal,,,Ripple,,Overcast,,,,2019-10-04T21:21:52.057,
9/28/2022,9:45:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,14,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,7.5,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57,WC.6,,,2,NTU,18,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,High,green,Normal,,,Calm,,Sunny,,,,2022-09-29T15:52:55.51,
9/28/2022,10:02:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,4.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,WC.6,,,2,NTU,11,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,High,green/brown,Normal,,,Ripple,,Sunny,,,,2022-09-29T15:51:48.753,
9/28/2022,10:31:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,13.1,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,WC.6,,,2,NTU,10,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0,,,,High,green,Normal,,,Waves,,Sunny,,,,2022-09-29T15:56:11.647,
9/29/2021,11:45:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,20,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,10.9,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.29,WC.6,,,2,NTU,23,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,0.508,,,,Incoming (Flood),clear,Normal,,,Ripple,,Sunny,,,,2021-09-30T18:52:34.083,
9/30/2020,7:35:00,PR-13 Little Hunting Creek,PRK.PR-13,38.712452,-77.074172,PRK,1,0.3,10,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,93.3,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1,WC.6,,,2,NTU,17,WT.1,,,2,deg C,,,,,,,,,,,,,,,,7.6 mm,7.6 mm,,,High,High,Brown / Greenish,Abnormal,,,Ripple,,Sunny,,,,2020-10-01T18:10:40.517,
9/30/2020,7:38:00,PR-14 Pohick Bay,PRK.PR-14PohickBay,38.67606,-77.166946,PRK,1,0.3,13.5,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,9.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,WC.6,,,2,NTU,20.5,WT.1,,,2,deg C,,,,,,,,,,,,,,,,7.6 mm,7.6 mm,,,Normal,High,Brown,Abnormal,,,Calm,,Sunny,,,,2020-10-01T18:13:18.95,
9/30/2020,9:24:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,16.66,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,55.4,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,6.75,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,WC.6,,,2,NTU,21.1,WT.1,,,2,deg C,,,,,,,,,,,,,,,,7.6 mm,7.6mm,,,,Outgoing (Ebb),Green,Normal,,,Ripple,,,,,,2020-10-01T17:59:29.4,
9/30/2021,15:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,1,0.3,,,,,,,21.5,AT.2,,,2,deg C,,,,,,,0,ECOLI.1,,,1,CFU,,,,,,,7.6,DO.1,,,2,mg/L,,,,,,,6.48,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,0.26,TD.1,,,1,M,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,18.4,WT.2,,,2,deg C,,,,,,,,,,0,0,40.894,,Normal,,,Normal,,,Ripple,,Sunny,,,,2022-01-01T18:54:19.06,
9/30/2021,15:30:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,RV,2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,DO.1,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,40.894,,Normal,,,Normal,,,Ripple,,Sunny,,,,2022-01-01T18:54:19.06,
10/2/2019,10:21:00,PR-9 Belle Haven Marina,PRK.PR-9,38.77654,-77.04784,PRK,1,0.3,26,AT.1,,,2,deg C,,,,,,,,,,,,,,,,,,,42.8,ECOLI.4,,,2,MPN,,,,,,,,,,,,,,,,,,,7.5,PH.3,,,1,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,WC.6,,,2,NTU,24,WT.1,,,2,deg C,,,,,,,,,,,,,,,,,3.6,,,Dry (Negligible),Incoming (Flood),Murky brownish green,Normal,,,Waves,,Partly cloudy,,,,2019-10-03T17:00:34.303,
10/9/2021,11:00:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,1,0.3,,,,,,,20,AT.2,,,2,deg C,,,,,,,0,ECOLI.1,,,1,CFU,,,,,,,7,DO.1,,,2,mg/L,,,,,,,6.86,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,18.3,WT.2,,,2,deg C,,,,,,,,,,0,0,1.27,,Normal,,,Normal,,,Calm,,Overcast,,,,2021-10-16T17:45:29.18,
10/9/2021,11:00:00,09-PL22-Sna-DR19,RAS.09-PL22-Sna-DR19,38.9298922,-77.3458976,RV,2,0.3,,,,,,,19.9,AT.2,,,2,deg C,,,,,,,66.66,ECOLI.1,,,1,CFU,,,,,,,7,DO.1,,,2,mg/L,,,,,,,6.86,PH.1,,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,18.3,WT.2,,,2,deg C,,,,,,,,,,0,0,1.27,,Normal,,,Normal,,,Calm,,Overcast,,,,2021-10-16T17:45:29.18,
10/12/2021,15:42:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,23.4,AT.5,,,1,deg C,800,ECOLI.1,,,1,CFU,,,,,,,,,,,,,4.33,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,19,TD.1,,,1,M,0.5,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,21.6,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,,,,,2022-01-03T11:30:15.843,
10/17/2018,16:00:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,ACB,1,0.3,,,,,,,17.8,AT.2,,,2,deg C,,,,,,,33.33,ECOLI.1,A,,1,CFU,,,,,,,7.8,DO.1,,,2,mg/L,,,,,,,7.28,PH.1,V,,2,SU,,,,,,,,,,,,,,,,,,,0.2,TD.1,,,1,M,,,,,,,120,WC.4,,>,1,cm,,,,,,,,,,,,,16.7,WT.2,,,2,deg C,,,,,,,,,,,,,,Normal,,,,,,Calm,,Sunny,,,,2019-02-05T20:29:14.393,"pH calibration out of range.

Bacteria: media and sample mixture was split between two petri dishes"
10/17/2018,16:00:00,09-PL21-Sug-SLR4,RAS.09-PL21-Sug-SLR4,38.9787922,-77.3643976,ACB,2,0.3,,,,,,,18,AT.2,,,2,deg C,,,,,,,66.67,ECOLI.1,A,,1,CFU,,,,,,,7.2,DO.1,,,2,mg/L,,,,,,,7.29,PH.1,V,,2,SU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,WT.2,,,2,deg C,,,,,,,,,,,,,,Normal,,,,,,Calm,,Sunny,,,,2019-02-05T20:29:14.393,"pH calibration out of range.

Bacteria: media and sample mixture was split between two petri dishes"
10/19/2020,13:09:00,NR-7,NRPA.NR-7,36.740257,-76.579794,NRPA,1,0.3,,,,,,,,,,,,,24.4,AT.5,,,1,deg C,260,ECOLI.1,,,1,CFU,,,,,,,,,,,,,4.2,DO.2,,,2,mg/L,,,,,,,,,,,,,,,,,,,2,SA.1,,,1,ppt,19,TD.1,,,1,M,0.4,WC.1,,,1,M,,,,,,,,,,,,,,,,,,,,,,,,,17.78,WT.3,,,2,deg C,,,,0,,,,,,Brown,,Normal,,,,,,,,2021-03-16T10:57:23.947,
